ID,Field,latitude,longitude,year,Crop,planting_date,obs_planting_delta,Point,State
ID_41.5_-85.75,Field_41.5_-85.75,41.5,-85.75,2021,Corn,5/23/2021,107,POINT (-85.75 41.5),Indiana
ID_41.5_-86.0,Field_41.5_-86.0,41.5,-86.0,2021,Corn,5/23/2021,110,POINT (-86 41.5),Indiana
ID_41.5_-86.5,Field_41.5_-86.5,41.5,-86.5,2021,Corn,5/23/2021,107,POINT (-86.5 41.5),Indiana
ID_41.5_-86.75,Field_41.5_-86.75,41.5,-86.75,2021,Corn,5/23/2021,107,POINT (-86.75 41.5),Indiana
ID_41.5_-87.0,Field_41.5_-87.0,41.5,-87.0,2021,Corn,5/24/2021,108,POINT (-87 41.5),Indiana
ID_41.5_-87.25,Field_41.5_-87.25,41.5,-87.25,2021,Corn,5/24/2021,109,POINT (-87.25 41.5),Indiana
ID_41.5_-87.5,Field_41.5_-87.5,41.5,-87.5,2021,Corn,5/24/2021,107,POINT (-87.5 41.5),Indiana
ID_41.5_-87.75,Field_41.5_-87.75,41.5,-87.75,2021,Corn,5/20/2021,107,POINT (-87.75 41.5),Illinois
ID_41.5_-88.0,Field_41.5_-88.0,41.5,-88.0,2021,Corn,5/23/2021,105,POINT (-88 41.5),Illinois
ID_41.5_-88.25,Field_41.5_-88.25,41.5,-88.25,2021,Corn,5/23/2021,103,POINT (-88.25 41.5),Illinois
ID_41.5_-88.5,Field_41.5_-88.5,41.5,-88.5,2021,Corn,5/23/2021,102,POINT (-88.5 41.5),Illinois
ID_41.5_-88.75,Field_41.5_-88.75,41.5,-88.75,2021,Corn,5/22/2021,104,POINT (-88.75 41.5),Illinois
ID_41.5_-89.0,Field_41.5_-89.0,41.5,-89.0,2021,Corn,5/22/2021,104,POINT (-89 41.5),Illinois
ID_41.5_-89.25,Field_41.5_-89.25,41.5,-89.25,2021,Corn,5/22/2021,104,POINT (-89.25 41.5),Illinois
ID_41.5_-89.5,Field_41.5_-89.5,41.5,-89.5,2021,Corn,5/20/2021,104,POINT (-89.5 41.5),Illinois
ID_41.5_-89.75,Field_41.5_-89.75,41.5,-89.75,2021,Corn,5/20/2021,103,POINT (-89.75 41.5),Illinois
ID_41.5_-90.0,Field_41.5_-90.0,41.5,-90.0,2021,Corn,5/20/2021,103,POINT (-90 41.5),Illinois
ID_41.5_-90.25,Field_41.5_-90.25,41.5,-90.25,2021,Corn,5/18/2021,105,POINT (-90.25 41.5),Illinois
ID_41.5_-90.5,Field_41.5_-90.5,41.5,-90.5,2021,Corn,5/14/2021,108,POINT (-90.5 41.5),Illinois
ID_41.5_-90.75,Field_41.5_-90.75,41.5,-90.75,2021,Corn,5/13/2021,108,POINT (-90.75 41.5),Iowa
ID_41.5_-91.0,Field_41.5_-91.0,41.5,-91.0,2021,Corn,5/11/2021,109,POINT (-91 41.5),Iowa
ID_41.5_-91.25,Field_41.5_-91.25,41.5,-91.25,2021,Corn,5/8/2021,112,POINT (-91.25 41.5),Iowa
ID_41.5_-91.5,Field_41.5_-91.5,41.5,-91.5,2021,Corn,5/19/2021,103,POINT (-91.5 41.5),Iowa
ID_41.5_-91.75,Field_41.5_-91.75,41.5,-91.75,2021,Corn,5/19/2021,104,POINT (-91.75 41.5),Iowa
ID_41.5_-92.0,Field_41.5_-92.0,41.5,-92.0,2021,Corn,5/8/2021,113,POINT (-92 41.5),Iowa
ID_41.5_-92.25,Field_41.5_-92.25,41.5,-92.25,2021,Corn,5/8/2021,114,POINT (-92.25 41.5),Iowa
ID_41.5_-92.5,Field_41.5_-92.5,41.5,-92.5,2021,Corn,5/7/2021,113,POINT (-92.5 41.5),Iowa
ID_41.5_-92.75,Field_41.5_-92.75,41.5,-92.75,2021,Corn,5/6/2021,113,POINT (-92.75 41.5),Iowa
ID_41.5_-93.0,Field_41.5_-93.0,41.5,-93.0,2021,Corn,5/6/2021,112,POINT (-93 41.5),Iowa
ID_41.5_-93.25,Field_41.5_-93.25,41.5,-93.25,2021,Corn,5/6/2021,112,POINT (-93.25 41.5),Iowa
ID_41.5_-93.5,Field_41.5_-93.5,41.5,-93.5,2021,Corn,5/6/2021,111,POINT (-93.5 41.5),Iowa
ID_41.5_-93.75,Field_41.5_-93.75,41.5,-93.75,2021,Corn,5/7/2021,110,POINT (-93.75 41.5),Iowa
ID_41.5_-94.0,Field_41.5_-94.0,41.5,-94.0,2021,Corn,5/8/2021,109,POINT (-94 41.5),Iowa
ID_41.5_-94.25,Field_41.5_-94.25,41.5,-94.25,2021,Corn,5/9/2021,109,POINT (-94.25 41.5),Iowa
ID_41.5_-94.5,Field_41.5_-94.5,41.5,-94.5,2021,Corn,5/12/2021,107,POINT (-94.5 41.5),Iowa
ID_41.5_-94.75,Field_41.5_-94.75,41.5,-94.75,2021,Corn,5/14/2021,106,POINT (-94.75 41.5),Iowa
ID_41.5_-95.0,Field_41.5_-95.0,41.5,-95.0,2021,Corn,5/11/2021,107,POINT (-95 41.5),Iowa
ID_41.5_-95.25,Field_41.5_-95.25,41.5,-95.25,2021,Corn,5/9/2021,109,POINT (-95.25 41.5),Iowa
ID_41.5_-95.5,Field_41.5_-95.5,41.5,-95.5,2021,Corn,5/9/2021,108,POINT (-95.5 41.5),Iowa
ID_41.5_-95.75,Field_41.5_-95.75,41.5,-95.75,2021,Corn,5/18/2021,100,POINT (-95.75 41.5),Iowa
ID_41.5_-96.0,Field_41.5_-96.0,41.5,-96.0,2021,Corn,5/19/2021,100,POINT (-96 41.5),Nebraska
ID_41.5_-96.25,Field_41.5_-96.25,41.5,-96.25,2021,Corn,5/19/2021,100,POINT (-96.25 41.5),Nebraska
ID_41.5_-96.5,Field_41.5_-96.5,41.5,-96.5,2021,Corn,5/22/2021,97,POINT (-96.5 41.5),Nebraska
ID_41.5_-96.75,Field_41.5_-96.75,41.5,-96.75,2021,Corn,5/22/2021,98,POINT (-96.75 41.5),Nebraska
ID_41.5_-97.0,Field_41.5_-97.0,41.5,-97.0,2021,Corn,5/22/2021,98,POINT (-97 41.5),Nebraska
ID_41.5_-97.25,Field_41.5_-97.25,41.5,-97.25,2021,Corn,5/23/2021,99,POINT (-97.25 41.5),Nebraska
ID_41.5_-97.5,Field_41.5_-97.5,41.5,-97.5,2021,Corn,5/18/2021,102,POINT (-97.5 41.5),Nebraska
ID_41.5_-97.75,Field_41.5_-97.75,41.5,-97.75,2021,Corn,5/23/2021,100,POINT (-97.75 41.5),Nebraska
ID_41.5_-98.0,Field_41.5_-98.0,41.5,-98.0,2021,Corn,5/23/2021,103,POINT (-98 41.5),Nebraska
ID_41.5_-98.25,Field_41.5_-98.25,41.5,-98.25,2021,Corn,5/23/2021,104,POINT (-98.25 41.5),Nebraska
ID_41.5_-98.5,Field_41.5_-98.5,41.5,-98.5,2021,Corn,5/24/2021,103,POINT (-98.5 41.5),Nebraska
ID_41.5_-98.75,Field_41.5_-98.75,41.5,-98.75,2021,Corn,5/24/2021,103,POINT (-98.75 41.5),Nebraska
ID_41.5_-99.25,Field_41.5_-99.25,41.5,-99.25,2021,Corn,5/24/2021,102,POINT (-99.25 41.5),Nebraska
ID_41.75_-100.0,Field_41.75_-100.0,41.75,-100.0,2021,Corn,5/26/2021,109,POINT (-100 41.75),Nebraska
ID_41.75_-100.25,Field_41.75_-100.25,41.75,-100.25,2021,Corn,6/7/2021,93,POINT (-100.25 41.75),Nebraska
ID_41.75_-100.5,Field_41.75_-100.5,41.75,-100.5,2021,Corn,6/7/2021,95,POINT (-100.5 41.75),Nebraska
ID_41.75_-100.75,Field_41.75_-100.75,41.75,-100.75,2021,Corn,6/7/2021,97,POINT (-100.75 41.75),Nebraska
ID_41.75_-101.0,Field_41.75_-101.0,41.75,-101.0,2021,Corn,5/24/2021,104,POINT (-101 41.75),Nebraska
ID_41.75_-101.25,Field_41.75_-101.25,41.75,-101.25,2021,Corn,5/24/2021,106,POINT (-101.25 41.75),Nebraska
ID_41.75_-101.5,Field_41.75_-101.5,41.75,-101.5,2021,Corn,5/25/2021,105,POINT (-101.5 41.75),Nebraska
ID_41.75_-101.75,Field_41.75_-101.75,41.75,-101.75,2021,Corn,5/25/2021,104,POINT (-101.75 41.75),Nebraska
ID_41.75_-102.0,Field_41.75_-102.0,41.75,-102.0,2021,Corn,5/26/2021,103,POINT (-102 41.75),Nebraska
ID_41.75_-102.25,Field_41.75_-102.25,41.75,-102.25,2021,Corn,5/27/2021,100,POINT (-102.25 41.75),Nebraska
ID_41.75_-102.5,Field_41.75_-102.5,41.75,-102.5,2021,Corn,5/27/2021,98,POINT (-102.5 41.75),Nebraska
ID_41.75_-102.75,Field_41.75_-102.75,41.75,-102.75,2021,Corn,5/24/2021,96,POINT (-102.75 41.75),Nebraska
ID_41.75_-103.0,Field_41.75_-103.0,41.75,-103.0,2021,Corn,5/24/2021,95,POINT (-103 41.75),Nebraska
ID_41.75_-103.5,Field_41.75_-103.5,41.75,-103.5,2021,Corn,5/24/2021,93,POINT (-103.5 41.75),Nebraska
ID_41.75_-103.75,Field_41.75_-103.75,41.75,-103.75,2021,Corn,5/24/2021,93,POINT (-103.75 41.75),Nebraska
ID_41.75_-104.0,Field_41.75_-104.0,41.75,-104.0,2021,Corn,5/25/2021,92,POINT (-104 41.75),Nebraska
ID_41.75_-80.75,Field_41.75_-80.75,41.75,-80.75,2021,Corn,5/28/2021,111,POINT (-80.75 41.75),Ohio
ID_41.75_-81.0,Field_41.75_-81.0,41.75,-81.0,2021,Corn,5/31/2021,109,POINT (-81 41.75),Ohio
ID_41.75_-81.25,Field_41.75_-81.25,41.75,-81.25,2021,Corn,6/2/2021,109,POINT (-81.25 41.75),Ohio
ID_41.75_-85.0,Field_41.75_-85.0,41.75,-85.0,2021,Corn,5/24/2021,107,POINT (-85 41.75),Indiana
ID_41.75_-85.25,Field_41.75_-85.25,41.75,-85.25,2021,Corn,5/23/2021,109,POINT (-85.25 41.75),Indiana
ID_41.75_-85.5,Field_41.75_-85.5,41.75,-85.5,2021,Corn,5/23/2021,107,POINT (-85.5 41.75),Indiana
ID_41.75_-85.75,Field_41.75_-85.75,41.75,-85.75,2021,Corn,5/23/2021,107,POINT (-85.75 41.75),Indiana
ID_41.75_-86.0,Field_41.75_-86.0,41.75,-86.0,2021,Corn,5/23/2021,112,POINT (-86 41.75),Indiana
ID_41.75_-86.25,Field_41.75_-86.25,41.75,-86.25,2021,Corn,5/25/2021,107,POINT (-86.25 41.75),Indiana
ID_41.75_-86.5,Field_41.75_-86.5,41.75,-86.5,2021,Corn,5/24/2021,108,POINT (-86.5 41.75),Indiana
ID_41.75_-86.75,Field_41.75_-86.75,41.75,-86.75,2021,Corn,5/24/2021,110,POINT (-86.75 41.75),Indiana
ID_41.75_-87.75,Field_41.75_-87.75,41.75,-87.75,2021,Corn,5/21/2021,113,POINT (-87.75 41.75),Illinois
ID_41.75_-88.0,Field_41.75_-88.0,41.75,-88.0,2021,Corn,6/10/2021,110,POINT (-88 41.75),Illinois
ID_41.75_-88.25,Field_41.75_-88.25,41.75,-88.25,2021,Corn,5/18/2021,105,POINT (-88.25 41.75),Illinois
ID_41.75_-88.5,Field_41.75_-88.5,41.75,-88.5,2021,Corn,5/18/2021,104,POINT (-88.5 41.75),Illinois
ID_41.75_-88.75,Field_41.75_-88.75,41.75,-88.75,2021,Corn,5/23/2021,104,POINT (-88.75 41.75),Illinois
ID_41.75_-89.5,Field_41.75_-89.5,41.75,-89.5,2021,Corn,5/23/2021,103,POINT (-89.5 41.75),Illinois
ID_41.75_-90.25,Field_41.75_-90.25,41.75,-90.25,2021,Corn,5/19/2021,104,POINT (-90.25 41.75),Illinois
ID_41.75_-90.5,Field_41.75_-90.5,41.75,-90.5,2021,Corn,5/15/2021,108,POINT (-90.5 41.75),Iowa
ID_41.75_-90.75,Field_41.75_-90.75,41.75,-90.75,2021,Corn,5/18/2021,107,POINT (-90.75 41.75),Iowa
ID_41.75_-91.0,Field_41.75_-91.0,41.75,-91.0,2021,Corn,5/18/2021,107,POINT (-91 41.75),Iowa
ID_41.75_-91.25,Field_41.75_-91.25,41.75,-91.25,2021,Corn,5/18/2021,107,POINT (-91.25 41.75),Iowa
ID_41.75_-92.0,Field_41.75_-92.0,41.75,-92.0,2021,Corn,5/14/2021,109,POINT (-92 41.75),Iowa
ID_41.75_-92.25,Field_41.75_-92.25,41.75,-92.25,2021,Corn,5/14/2021,109,POINT (-92.25 41.75),Iowa
ID_41.75_-92.5,Field_41.75_-92.5,41.75,-92.5,2021,Corn,5/11/2021,111,POINT (-92.5 41.75),Iowa
ID_41.75_-92.75,Field_41.75_-92.75,41.75,-92.75,2021,Corn,5/8/2021,113,POINT (-92.75 41.75),Iowa
ID_41.75_-93.25,Field_41.75_-93.25,41.75,-93.25,2021,Corn,5/7/2021,111,POINT (-93.25 41.75),Iowa
ID_41.75_-93.5,Field_41.75_-93.5,41.75,-93.5,2021,Corn,5/7/2021,110,POINT (-93.5 41.75),Iowa
ID_41.75_-93.75,Field_41.75_-93.75,41.75,-93.75,2021,Corn,5/8/2021,109,POINT (-93.75 41.75),Iowa
ID_41.75_-94.25,Field_41.75_-94.25,41.75,-94.25,2021,Corn,5/9/2021,108,POINT (-94.25 41.75),Iowa
ID_41.75_-94.5,Field_41.75_-94.5,41.75,-94.5,2021,Corn,5/12/2021,106,POINT (-94.5 41.75),Iowa
ID_41.75_-94.75,Field_41.75_-94.75,41.75,-94.75,2021,Corn,5/14/2021,106,POINT (-94.75 41.75),Iowa
ID_41.75_-95.0,Field_41.75_-95.0,41.75,-95.0,2021,Corn,5/14/2021,106,POINT (-95 41.75),Iowa
ID_41.75_-95.25,Field_41.75_-95.25,41.75,-95.25,2021,Corn,5/15/2021,105,POINT (-95.25 41.75),Iowa
ID_41.75_-95.5,Field_41.75_-95.5,41.75,-95.5,2021,Corn,5/15/2021,105,POINT (-95.5 41.75),Iowa
ID_41.75_-96.0,Field_41.75_-96.0,41.75,-96.0,2021,Corn,5/19/2021,101,POINT (-96 41.75),Iowa
ID_41.75_-96.25,Field_41.75_-96.25,41.75,-96.25,2021,Corn,5/19/2021,101,POINT (-96.25 41.75),Nebraska
ID_41.75_-96.5,Field_41.75_-96.5,41.75,-96.5,2021,Corn,5/19/2021,102,POINT (-96.5 41.75),Nebraska
ID_41.75_-96.75,Field_41.75_-96.75,41.75,-96.75,2021,Corn,5/23/2021,101,POINT (-96.75 41.75),Nebraska
ID_41.75_-97.0,Field_41.75_-97.0,41.75,-97.0,2021,Corn,5/23/2021,102,POINT (-97 41.75),Nebraska
ID_41.75_-97.25,Field_41.75_-97.25,41.75,-97.25,2021,Corn,5/24/2021,102,POINT (-97.25 41.75),Nebraska
ID_41.75_-97.5,Field_41.75_-97.5,41.75,-97.5,2021,Corn,5/22/2021,103,POINT (-97.5 41.75),Nebraska
ID_41.75_-97.75,Field_41.75_-97.75,41.75,-97.75,2021,Corn,5/23/2021,106,POINT (-97.75 41.75),Nebraska
ID_41.75_-98.0,Field_41.75_-98.0,41.75,-98.0,2021,Corn,5/24/2021,107,POINT (-98 41.75),Nebraska
ID_41.75_-98.25,Field_41.75_-98.25,41.75,-98.25,2021,Corn,5/24/2021,108,POINT (-98.25 41.75),Nebraska
ID_41.75_-98.5,Field_41.75_-98.5,41.75,-98.5,2021,Corn,5/24/2021,105,POINT (-98.5 41.75),Nebraska
ID_41.75_-98.75,Field_41.75_-98.75,41.75,-98.75,2021,Corn,5/24/2021,104,POINT (-98.75 41.75),Nebraska
ID_41.75_-99.0,Field_41.75_-99.0,41.75,-99.0,2021,Corn,5/24/2021,105,POINT (-99 41.75),Nebraska
ID_41.75_-99.25,Field_41.75_-99.25,41.75,-99.25,2021,Corn,5/24/2021,105,POINT (-99.25 41.75),Nebraska
ID_41.75_-99.5,Field_41.75_-99.5,41.75,-99.5,2021,Corn,5/24/2021,104,POINT (-99.5 41.75),Nebraska
ID_41.75_-99.75,Field_41.75_-99.75,41.75,-99.75,2021,Corn,5/24/2021,105,POINT (-99.75 41.75),Nebraska
ID_42.0_-100.25,Field_42.0_-100.25,42.0,-100.25,2021,Corn,6/7/2021,93,POINT (-100.25 42),Nebraska
ID_42.0_-100.5,Field_42.0_-100.5,42.0,-100.5,2021,Corn,6/7/2021,95,POINT (-100.5 42),Nebraska
ID_42.0_-100.75,Field_42.0_-100.75,42.0,-100.75,2021,Corn,6/7/2021,96,POINT (-100.75 42),Nebraska
ID_42.0_-101.5,Field_42.0_-101.5,42.0,-101.5,2021,Corn,5/25/2021,104,POINT (-101.5 42),Nebraska
ID_42.0_-102.0,Field_42.0_-102.0,42.0,-102.0,2021,Corn,5/27/2021,105,POINT (-102 42),Nebraska
ID_42.0_-102.25,Field_42.0_-102.25,42.0,-102.25,2021,Corn,5/28/2021,103,POINT (-102.25 42),Nebraska
ID_42.0_-102.5,Field_42.0_-102.5,42.0,-102.5,2021,Corn,5/27/2021,101,POINT (-102.5 42),Nebraska
ID_42.0_-102.75,Field_42.0_-102.75,42.0,-102.75,2021,Corn,5/26/2021,97,POINT (-102.75 42),Nebraska
ID_42.0_-103.0,Field_42.0_-103.0,42.0,-103.0,2021,Corn,5/26/2021,97,POINT (-103 42),Nebraska
ID_42.0_-103.25,Field_42.0_-103.25,42.0,-103.25,2021,Corn,5/26/2021,98,POINT (-103.25 42),Nebraska
ID_42.0_-103.5,Field_42.0_-103.5,42.0,-103.5,2021,Corn,5/26/2021,97,POINT (-103.5 42),Nebraska
ID_42.0_-103.75,Field_42.0_-103.75,42.0,-103.75,2021,Corn,5/26/2021,94,POINT (-103.75 42),Nebraska
ID_42.0_-104.0,Field_42.0_-104.0,42.0,-104.0,2021,Corn,5/24/2021,93,POINT (-104 42),Nebraska
ID_42.0_-87.75,Field_42.0_-87.75,42.0,-87.75,2021,Corn,5/22/2021,114,POINT (-87.75 42),Illinois
ID_42.0_-88.0,Field_42.0_-88.0,42.0,-88.0,2021,Corn,6/10/2021,111,POINT (-88 42),Illinois
ID_42.0_-88.25,Field_42.0_-88.25,42.0,-88.25,2021,Corn,5/19/2021,105,POINT (-88.25 42),Illinois
ID_42.0_-88.5,Field_42.0_-88.5,42.0,-88.5,2021,Corn,5/18/2021,105,POINT (-88.5 42),Illinois
ID_42.0_-88.75,Field_42.0_-88.75,42.0,-88.75,2021,Corn,5/23/2021,103,POINT (-88.75 42),Illinois
ID_42.0_-89.0,Field_42.0_-89.0,42.0,-89.0,2021,Corn,5/21/2021,100,POINT (-89 42),Illinois
ID_42.0_-89.25,Field_42.0_-89.25,42.0,-89.25,2021,Corn,5/21/2021,100,POINT (-89.25 42),Illinois
ID_42.0_-89.5,Field_42.0_-89.5,42.0,-89.5,2021,Corn,5/21/2021,101,POINT (-89.5 42),Illinois
ID_42.0_-89.75,Field_42.0_-89.75,42.0,-89.75,2021,Corn,5/20/2021,104,POINT (-89.75 42),Illinois
ID_42.0_-90.0,Field_42.0_-90.0,42.0,-90.0,2021,Corn,5/20/2021,105,POINT (-90 42),Illinois
ID_42.0_-90.25,Field_42.0_-90.25,42.0,-90.25,2021,Corn,5/19/2021,106,POINT (-90.25 42),Iowa
ID_42.0_-90.75,Field_42.0_-90.75,42.0,-90.75,2021,Corn,5/19/2021,109,POINT (-90.75 42),Iowa
ID_42.0_-91.0,Field_42.0_-91.0,42.0,-91.0,2021,Corn,5/19/2021,109,POINT (-91 42),Iowa
ID_42.0_-91.25,Field_42.0_-91.25,42.0,-91.25,2021,Corn,5/19/2021,108,POINT (-91.25 42),Iowa
ID_42.0_-91.5,Field_42.0_-91.5,42.0,-91.5,2021,Corn,5/16/2021,107,POINT (-91.5 42),Iowa
ID_42.0_-91.75,Field_42.0_-91.75,42.0,-91.75,2021,Corn,5/16/2021,106,POINT (-91.75 42),Iowa
ID_42.0_-92.0,Field_42.0_-92.0,42.0,-92.0,2021,Corn,5/14/2021,108,POINT (-92 42),Iowa
ID_42.0_-92.25,Field_42.0_-92.25,42.0,-92.25,2021,Corn,5/14/2021,108,POINT (-92.25 42),Iowa
ID_42.0_-92.5,Field_42.0_-92.5,42.0,-92.5,2021,Corn,5/15/2021,107,POINT (-92.5 42),Iowa
ID_42.0_-92.75,Field_42.0_-92.75,42.0,-92.75,2021,Corn,5/14/2021,108,POINT (-92.75 42),Iowa
ID_42.0_-93.0,Field_42.0_-93.0,42.0,-93.0,2021,Corn,5/13/2021,108,POINT (-93 42),Iowa
ID_42.0_-93.25,Field_42.0_-93.25,42.0,-93.25,2021,Corn,5/13/2021,107,POINT (-93.25 42),Iowa
ID_42.0_-93.5,Field_42.0_-93.5,42.0,-93.5,2021,Corn,5/12/2021,107,POINT (-93.5 42),Iowa
ID_42.0_-93.75,Field_42.0_-93.75,42.0,-93.75,2021,Corn,5/11/2021,107,POINT (-93.75 42),Iowa
ID_42.0_-94.0,Field_42.0_-94.0,42.0,-94.0,2021,Corn,5/9/2021,108,POINT (-94 42),Iowa
ID_42.0_-94.25,Field_42.0_-94.25,42.0,-94.25,2021,Corn,5/8/2021,109,POINT (-94.25 42),Iowa
ID_42.0_-94.5,Field_42.0_-94.5,42.0,-94.5,2021,Corn,5/11/2021,106,POINT (-94.5 42),Iowa
ID_42.0_-94.75,Field_42.0_-94.75,42.0,-94.75,2021,Corn,5/14/2021,106,POINT (-94.75 42),Iowa
ID_42.0_-95.0,Field_42.0_-95.0,42.0,-95.0,2021,Corn,5/15/2021,105,POINT (-95 42),Iowa
ID_42.0_-95.25,Field_42.0_-95.25,42.0,-95.25,2021,Corn,5/16/2021,104,POINT (-95.25 42),Iowa
ID_42.0_-95.5,Field_42.0_-95.5,42.0,-95.5,2021,Corn,5/16/2021,104,POINT (-95.5 42),Iowa
ID_42.0_-95.75,Field_42.0_-95.75,42.0,-95.75,2021,Corn,5/19/2021,101,POINT (-95.75 42),Iowa
ID_42.0_-96.0,Field_42.0_-96.0,42.0,-96.0,2021,Corn,5/19/2021,102,POINT (-96 42),Iowa
ID_42.0_-96.25,Field_42.0_-96.25,42.0,-96.25,2021,Corn,5/20/2021,101,POINT (-96.25 42),Nebraska
ID_42.0_-96.5,Field_42.0_-96.5,42.0,-96.5,2021,Corn,5/20/2021,104,POINT (-96.5 42),Nebraska
ID_42.0_-96.75,Field_42.0_-96.75,42.0,-96.75,2021,Corn,5/24/2021,103,POINT (-96.75 42),Nebraska
ID_42.0_-97.0,Field_42.0_-97.0,42.0,-97.0,2021,Corn,5/24/2021,104,POINT (-97 42),Nebraska
ID_42.0_-97.25,Field_42.0_-97.25,42.0,-97.25,2021,Corn,5/24/2021,104,POINT (-97.25 42),Nebraska
ID_42.0_-97.75,Field_42.0_-97.75,42.0,-97.75,2021,Corn,5/24/2021,105,POINT (-97.75 42),Nebraska
ID_42.0_-98.0,Field_42.0_-98.0,42.0,-98.0,2021,Corn,5/24/2021,106,POINT (-98 42),Nebraska
ID_42.0_-98.25,Field_42.0_-98.25,42.0,-98.25,2021,Corn,5/24/2021,106,POINT (-98.25 42),Nebraska
ID_42.0_-98.5,Field_42.0_-98.5,42.0,-98.5,2021,Corn,5/24/2021,104,POINT (-98.5 42),Nebraska
ID_42.0_-98.75,Field_42.0_-98.75,42.0,-98.75,2021,Corn,5/24/2021,104,POINT (-98.75 42),Nebraska
ID_42.0_-99.25,Field_42.0_-99.25,42.0,-99.25,2021,Corn,5/25/2021,104,POINT (-99.25 42),Nebraska
ID_42.0_-99.5,Field_42.0_-99.5,42.0,-99.5,2021,Corn,5/25/2021,104,POINT (-99.5 42),Nebraska
ID_42.0_-99.75,Field_42.0_-99.75,42.0,-99.75,2021,Corn,5/25/2021,105,POINT (-99.75 42),Nebraska
ID_42.25_-100.0,Field_42.25_-100.0,42.25,-100.0,2021,Corn,5/24/2021,103,POINT (-100 42.25),Nebraska
ID_42.25_-102.0,Field_42.25_-102.0,42.25,-102.0,2021,Corn,5/26/2021,99,POINT (-102 42.25),Nebraska
ID_42.25_-102.25,Field_42.25_-102.25,42.25,-102.25,2021,Corn,5/26/2021,97,POINT (-102.25 42.25),Nebraska
ID_42.25_-102.75,Field_42.25_-102.75,42.25,-102.75,2021,Corn,5/28/2021,93,POINT (-102.75 42.25),Nebraska
ID_42.25_-103.0,Field_42.25_-103.0,42.25,-103.0,2021,Corn,5/28/2021,94,POINT (-103 42.25),Nebraska
ID_42.25_-103.5,Field_42.25_-103.5,42.25,-103.5,2021,Corn,5/28/2021,100,POINT (-103.5 42.25),Nebraska
ID_42.25_-103.75,Field_42.25_-103.75,42.25,-103.75,2021,Corn,5/29/2021,96,POINT (-103.75 42.25),Nebraska
ID_42.25_-104.0,Field_42.25_-104.0,42.25,-104.0,2021,Corn,5/28/2021,95,POINT (-104 42.25),Nebraska
ID_42.25_-88.0,Field_42.25_-88.0,42.25,-88.0,2021,Corn,5/24/2021,110,POINT (-88 42.25),Illinois
ID_42.25_-88.75,Field_42.25_-88.75,42.25,-88.75,2021,Corn,5/21/2021,100,POINT (-88.75 42.25),Illinois
ID_42.25_-89.0,Field_42.25_-89.0,42.25,-89.0,2021,Corn,5/20/2021,100,POINT (-89 42.25),Illinois
ID_42.25_-89.25,Field_42.25_-89.25,42.25,-89.25,2021,Corn,5/20/2021,100,POINT (-89.25 42.25),Illinois
ID_42.25_-89.5,Field_42.25_-89.5,42.25,-89.5,2021,Corn,5/20/2021,103,POINT (-89.5 42.25),Illinois
ID_42.25_-89.75,Field_42.25_-89.75,42.25,-89.75,2021,Corn,5/21/2021,104,POINT (-89.75 42.25),Illinois
ID_42.25_-90.0,Field_42.25_-90.0,42.25,-90.0,2021,Corn,5/21/2021,107,POINT (-90 42.25),Illinois
ID_42.25_-90.25,Field_42.25_-90.25,42.25,-90.25,2021,Corn,5/21/2021,106,POINT (-90.25 42.25),Illinois
ID_42.25_-90.5,Field_42.25_-90.5,42.25,-90.5,2021,Corn,5/24/2021,108,POINT (-90.5 42.25),Iowa
ID_42.25_-90.75,Field_42.25_-90.75,42.25,-90.75,2021,Corn,5/21/2021,106,POINT (-90.75 42.25),Iowa
ID_42.25_-91.0,Field_42.25_-91.0,42.25,-91.0,2021,Corn,5/21/2021,108,POINT (-91 42.25),Iowa
ID_42.25_-91.25,Field_42.25_-91.25,42.25,-91.25,2021,Corn,5/20/2021,109,POINT (-91.25 42.25),Iowa
ID_42.25_-91.5,Field_42.25_-91.5,42.25,-91.5,2021,Corn,5/18/2021,108,POINT (-91.5 42.25),Iowa
ID_42.25_-91.75,Field_42.25_-91.75,42.25,-91.75,2021,Corn,5/17/2021,107,POINT (-91.75 42.25),Iowa
ID_42.25_-92.0,Field_42.25_-92.0,42.25,-92.0,2021,Corn,5/16/2021,108,POINT (-92 42.25),Iowa
ID_42.25_-92.25,Field_42.25_-92.25,42.25,-92.25,2021,Corn,5/16/2021,107,POINT (-92.25 42.25),Iowa
ID_42.25_-92.5,Field_42.25_-92.5,42.25,-92.5,2021,Corn,5/15/2021,109,POINT (-92.5 42.25),Iowa
ID_42.25_-92.75,Field_42.25_-92.75,42.25,-92.75,2021,Corn,5/15/2021,108,POINT (-92.75 42.25),Iowa
ID_42.25_-93.0,Field_42.25_-93.0,42.25,-93.0,2021,Corn,5/15/2021,106,POINT (-93 42.25),Iowa
ID_42.25_-93.25,Field_42.25_-93.25,42.25,-93.25,2021,Corn,5/15/2021,106,POINT (-93.25 42.25),Iowa
ID_42.25_-93.5,Field_42.25_-93.5,42.25,-93.5,2021,Corn,5/14/2021,106,POINT (-93.5 42.25),Iowa
ID_42.25_-93.75,Field_42.25_-93.75,42.25,-93.75,2021,Corn,5/14/2021,105,POINT (-93.75 42.25),Iowa
ID_42.25_-94.0,Field_42.25_-94.0,42.25,-94.0,2021,Corn,5/14/2021,105,POINT (-94 42.25),Iowa
